YEAR,SAMPLE,OWNERSHP,VALUEH,HHWT
2024,202401,1,275000,110.0
2024,202401,1,700000,189.0
2024,202401,1,4000000,97.0
2024,202401,1,900000,18.0
2024,202401,1,180000,88.0
2024,202401,1,685000,48.0
2024,202401,1,555000,31.0
2024,202401,1,1100000,60.0
2024,202401,1,500000,81.0
2024,202401,1,250000,14.0
2024,202401,1,506000,212.0
2024,202401,1,80000,155.0
2024,202401,1,280000,44.0
2024,202401,1,275000,169.0
2024,202401,1,225000,18.0
2024,202401,1,125000,92.0
2024,202401,1,900000,39.0
2024,202401,1,1200,55.0
2024,202401,1,300000,59.0
2024,202401,1,600000,75.0
2024,202401,1,300000,180.0
2024,202401,1,350000,114.0
2024,202401,1,255000,47.0
2024,202401,1,360000,61.0
2024,202401,1,450000,52.0
2024,202401,1,1150000,201.0
2024,202401,1,320000,193.0
2024,202401,1,575000,56.0
2024,202401,1,500000,57.0
2024,202401,1,50000,73.0
2024,202401,1,32000,55.0
2024,202401,1,1922000,83.0
2024,202401,1,450000,80.0
2024,202401,1,460000,88.0
2024,202401,1,280000,68.0
2024,202401,1,650000,74.0
2024,202401,1,175000,37.0
2024,202401,1,465000,41.0
2024,202401,1,700000,20.0
2024,202401,1,400000,97.0
2024,202401,1,445000,302.0
2024,202401,1,625000,30.0
2024,202401,1,1000,87.0
2024,202401,1,200000,100.0
2024,202401,1,900000,53.0
2024,202401,1,200000,78.0
2024,202401,1,995000,195.0
2024,202401,1,650000,42.0
2024,202401,1,125000,83.0
2024,202401,1,10000,39.0
2024,202401,1,100000,74.0
2024,202401,1,200000,108.0
2024,202401,1,241000,152.0
2024,202401,1,450000,53.0
2024,202401,1,365000,25.0
2024,202401,1,1000000,82.0
2024,202401,1,400000,207.0
2024,202401,1,150000,13.0
2024,202401,1,40000,29.0
2024,202401,1,825000,42.0
2024,202401,1,250000,155.0
2024,202401,1,1100000,78.0
2024,202401,1,600000,236.0
2024,202401,1,500000,62.0
2024,202401,1,650000,54.0
2024,202401,1,450000,192.0
2024,202401,1,35000,447.0
2024,202401,1,690000,77.0
2024,202401,1,250000,49.0
2024,202401,1,250000,11.0
2024,202401,1,125000,255.0
2024,202401,1,3000000,45.0
2024,202401,1,185000,68.0
2024,202401,1,650000,102.0
2024,202401,1,2000000,65.0
2024,202401,1,550000,62.0
2024,202401,1,218000,89.0
2024,202401,1,96000,65.0
2024,202401,1,570000,227.0
2024,202401,1,1300000,55.0
2024,202401,1,3396000,145.0
2024,202401,1,315000,22.0
2024,202401,1,229000,72.0
2024,202401,1,825000,53.0
2024,202401,1,350000,52.0
2024,202401,1,180000,115.0
2024,202401,1,250000,44.0
2024,202401,1,300000,73.0
2024,202401,1,600000,25.0
2024,202401,1,1000,50.0
2024,202401,1,350000,62.0
2024,202401,1,900000,62.0
2024,202401,1,150000,79.0
2024,202401,1,500000,222.0
2024,202401,1,200000,78.0
2024,202401,1,150000,14.0
2024,202401,1,850000,55.0
2024,202401,1,375000,15.0
2024,202401,1,650000,99.0
2024,202401,1,500000,50.0
2024,202401,1,1000000,95.0
2024,202401,1,500000,60.0
2024,202401,1,250000,7.0
2024,202401,1,500000,68.0
2024,202401,1,150000,15.0
2024,202401,1,550000,67.0
2024,202401,1,300000,58.0
2024,202401,1,772000,88.0
2024,202401,1,400000,105.0
2024,202401,1,247000,58.0
2024,202401,1,438000,112.0
2024,202401,1,1400000,151.0
2024,202401,1,500000,86.0
2024,202401,1,900000,69.0
2024,202401,1,320000,84.0
2024,202401,1,350000,127.0
2024,202401,1,1200000,55.0
2024,202401,1,1000000,64.0
2024,202401,1,400000,118.0
2024,202401,1,575000,87.0
2024,202401,1,363000,331.0
2024,202401,1,350000,89.0
2024,202401,1,100000,10.0
2024,202401,1,50000,20.0
2024,202401,1,450000,71.0
2024,202401,1,190000,102.0
2024,202401,1,1000,61.0
2024,202401,1,70000,18.0
2024,202401,1,250000,34.0
2024,202401,1,690000,263.0
2024,202401,1,250000,225.0
2024,202401,1,130000,36.0
2024,202401,1,325000,36.0
2024,202401,1,580000,48.0
2024,202401,1,1800000,111.0
2024,202401,1,310000,36.0
2024,202401,1,380000,94.0
2024,202401,1,1150000,98.0
2024,202401,1,120000,146.0
2024,202401,1,220000,261.0
2024,202401,1,325000,259.0
2024,202401,1,60000,65.0
2024,202401,1,400000,27.0
2024,202401,1,500000,33.0
2024,202401,1,725000,135.0
2024,202401,1,200000,295.0
2024,202401,1,650000,67.0
2024,202401,1,22000,84.0
2024,202401,1,850000,60.0
2024,202401,1,1715000,107.0
2024,202401,1,380000,27.0
2024,202401,1,550000,82.0
2024,202401,1,215000,30.0
2024,202401,1,760000,72.0
2024,202401,1,190000,40.0
2024,202401,1,90000,61.0
2024,202401,1,325000,337.0
2024,202401,1,600000,64.0
2024,202401,1,395000,117.0
2024,202401,1,40000,100.0
2024,202401,1,1300000,180.0
2024,202401,1,900000,100.0
2024,202401,1,300000,79.0
2024,202401,1,800000,90.0
2024,202401,1,325000,116.0
2024,202401,1,100000,133.0
2024,202401,1,850000,102.0
2024,202401,1,425000,153.0
2024,202401,1,500000,111.0
2024,202401,1,40000,52.0
2024,202401,1,650000,45.0
2024,202401,1,430000,97.0
2024,202401,1,350000,61.0
2024,202401,1,385000,52.0
2024,202401,1,140000,59.0
2024,202401,1,250000,75.0
2024,202401,1,900000,46.0
2024,202401,1,100000,64.0
2024,202401,1,500000,50.0
2024,202401,1,250000,24.0
2024,202401,1,150000,22.0
2024,202401,1,200000,78.0
2024,202401,1,138000,136.0
2024,202401,1,300000,44.0
2024,202401,1,250000,58.0
2024,202401,1,205000,67.0
2024,202401,1,150000,12.0
2024,202401,1,310000,132.0
2024,202401,1,600000,24.0
2024,202401,1,800000,28.0
2024,202401,1,400000,54.0
2024,202401,1,110000,148.0
2024,202401,1,450000,66.0
2024,202401,1,900000,59.0
2024,202401,1,480000,78.0
2024,202401,1,230000,11.0
2024,202401,1,900000,85.0
2024,202401,1,100000,63.0
2024,202401,1,50000,245.0
2024,202401,1,300000,92.0
2024,202401,1,250000,45.0
2024,202401,1,125000,30.0
2024,202401,1,70000,175.0
2024,202401,1,550000,56.0
2024,202401,1,500000,154.0
2024,202401,1,325000,63.0
2024,202401,1,350000,83.0
2024,202401,1,600000,67.0
2024,202401,1,400000,86.0
2024,202401,1,575000,94.0
2024,202401,1,240000,8.0
2024,202401,1,140000,42.0
2024,202401,1,540000,102.0
2024,202401,1,200000,29.0
2024,202401,1,150000,64.0
2024,202401,1,600000,202.0
2024,202401,1,200000,12.0
2024,202401,1,700000,25.0
2024,202401,1,500000,78.0
2024,202401,1,5600,46.0
2024,202401,1,225000,23.0
2024,202401,1,500000,216.0
2024,202401,1,80000,128.0
2024,202401,1,500000,72.0
2024,202401,1,333000,86.0
2024,202401,1,330000,138.0
2024,202401,1,315000,64.0
2024,202401,1,95000,99.0
2024,202401,1,1000000,50.0
2024,202401,1,450000,155.0
2024,202401,1,800000,67.0
2024,202401,1,45000,50.0
2024,202401,1,275000,98.0
2024,202401,1,280000,62.0
2024,202401,1,1200000,55.0
2024,202401,1,110000,570.0
2024,202401,1,500000,174.0
2024,202401,1,800000,55.0
2024,202401,1,350000,47.0
2024,202401,1,120000,45.0
2024,202401,1,400000,75.0
2024,202401,1,240000,95.0
2024,202401,1,360000,57.0
2024,202401,1,70000,9.0
2024,202401,1,250000,80.0
2024,202401,1,200000,21.0
2024,202401,1,300000,29.0
2024,202401,1,264000,89.0
2024,202401,1,160000,104.0
2024,202401,1,14000,21.0
2024,202401,1,1000000,32.0
2024,202401,1,80000,37.0
2024,202401,1,450000,63.0
2024,202401,1,240000,74.0
2024,202401,1,210000,59.0
2024,202401,1,425000,98.0
2024,202401,1,30000,62.0
2024,202401,1,185000,85.0
2024,202401,1,400000,106.0
2024,202401,1,650000,718.0
2024,202401,1,58000,36.0
2024,202401,1,385000,244.0
2024,202401,1,300000,230.0
2024,202401,1,375000,72.0
2024,202401,1,650000,63.0
2024,202401,1,460000,78.0
2024,202401,1,800000,93.0
2024,202401,1,500000,131.0
2024,202401,1,650000,13.0
2024,202401,1,275000,183.0
2024,202401,1,160000,332.0
2024,202401,1,385000,19.0
2024,202401,1,894000,111.0
2024,202401,1,500000,52.0
2024,202401,1,400000,4.0
2024,202401,1,700000,53.0
2024,202401,1,495000,113.0
2024,202401,1,1000000,73.0
2024,202401,1,160000,110.0
2024,202401,1,1600000,59.0
2024,202401,1,1000000,64.0
2024,202401,1,800000,85.0
2024,202401,1,97000,321.0
2024,202401,1,895000,484.0
2024,202401,1,140000,24.0
2024,202401,1,450000,73.0
2024,202401,1,500000,44.0
2024,202401,1,214000,31.0
2024,202401,1,318000,20.0
2024,202401,1,360000,326.0
2024,202401,1,150000,75.0
2024,202401,1,250000,32.0
2024,202401,1,80000,68.0
2024,202401,1,450000,199.0
2024,202401,1,75000,95.0
2024,202401,1,300000,88.0
2024,202401,1,120000,362.0
2024,202401,1,229000,55.0
2024,202401,1,350000,30.0
2024,202401,1,375000,133.0
2024,202401,1,175000,103.0
2024,202401,1,425000,105.0
2024,202401,1,385000,121.0
2024,202401,1,230000,89.0
2024,202401,1,925000,34.0
2024,202401,1,140000,81.0
2024,202401,1,100000,75.0
2024,202401,1,500000,125.0
2024,202401,1,475000,74.0
2024,202401,1,400000,47.0
2024,202401,1,15000,21.0
2024,202401,1,1500,303.0
2024,202401,1,800000,58.0
2024,202401,1,190000,47.0
2024,202401,1,350000,117.0
2024,202401,1,900000,51.0
2024,202401,1,455000,24.0
2024,202401,1,750000,68.0
2024,202401,1,450000,63.0
2024,202401,1,412000,129.0
2024,202401,1,450000,30.0
2024,202401,1,1500000,49.0
2024,202401,1,450000,35.0
2024,202401,1,25000,109.0
2024,202401,1,600000,72.0
2024,202401,1,180000,55.0
2024,202401,1,250000,270.0
2024,202401,1,3969000,59.0
2024,202401,1,210000,12.0
2024,202401,1,8865000,143.0
2024,202401,1,550000,209.0
2024,202401,1,275000,32.0
2024,202401,1,200000,13.0
2024,202401,1,700000,52.0
2024,202401,1,320000,120.0
2024,202401,1,200000,82.0
2024,202401,1,240000,110.0
2024,202401,1,750000,33.0
2024,202401,1,700000,104.0
2024,202401,1,516000,40.0
2024,202401,1,185000,138.0
2024,202401,1,90000,59.0
2024,202401,1,200000,50.0
2024,202401,1,368000,39.0
2024,202401,1,435000,112.0
2024,202401,1,500000,87.0
2024,202401,1,450000,162.0
2024,202401,1,2000000,56.0
2024,202401,1,1000000,162.0
2024,202401,1,175000,37.0
2024,202401,1,130000,84.0
2024,202401,1,596000,229.0
2024,202401,1,185000,17.0
2024,202401,1,1100000,79.0
2024,202401,1,1200,40.0
2024,202401,1,1600,193.0
2024,202401,1,1300000,59.0
2024,202401,1,100000,12.0
2024,202401,1,1622000,39.0
2024,202401,1,510000,101.0
2024,202401,1,60000,91.0
2024,202401,1,230000,42.0
2024,202401,1,500000,94.0
2024,202401,1,65000,91.0
2024,202401,1,25000,211.0
2024,202401,1,230000,146.0
2024,202401,1,200000,17.0
2024,202401,1,500000,47.0
2024,202401,1,150000,351.0
2024,202401,1,225000,102.0
2024,202401,1,25000,77.0
2024,202401,1,350000,27.0
2024,202401,1,300000,66.0
2024,202401,1,500000,108.0
2024,202401,1,1000000,156.0
2024,202401,1,250000,51.0
2024,202401,1,300000,79.0
2024,202401,1,2900,83.0
2024,202401,1,3200,145.0
2024,202401,1,275000,64.0
2024,202401,1,126000,13.0
2024,202401,1,750000,103.0
2024,202401,1,700000,87.0
2024,202401,1,1300000,50.0
2024,202401,1,250000,41.0
2024,202401,1,475000,81.0
2024,202401,1,340000,42.0
2024,202401,1,400000,57.0
2024,202401,1,700000,35.0
2024,202401,1,90000,46.0
2024,202401,1,2000000,54.0
2024,202401,1,300000,117.0
2024,202401,1,350000,54.0
2024,202401,1,150000,249.0
2024,202401,1,500000,80.0
2024,202401,1,400000,41.0
2024,202401,1,325000,94.0
2024,202401,1,400000,434.0
2024,202401,1,150000,76.0
2024,202401,1,160000,188.0
2024,202401,1,158000,82.0
2024,202401,1,200000,30.0
2024,202401,1,300000,31.0
2024,202401,1,299000,111.0
2024,202401,1,150000,53.0
2024,202401,1,500000,81.0
2024,202401,1,700000,54.0
2024,202401,1,1500000,111.0
2024,202401,1,850000,145.0
2024,202401,1,225000,46.0
2024,202401,1,700000,60.0
2024,202401,1,300000,157.0
2024,202401,1,290000,105.0
2024,202401,1,200000,48.0
2024,202401,1,280000,278.0
2024,202401,1,550000,97.0
2024,202401,1,400000,44.0
2024,202401,1,50000,50.0
2024,202401,1,2000000,50.0
2024,202401,1,475000,147.0
2024,202401,1,650000,22.0
2024,202401,1,245000,78.0
2024,202401,1,800000,85.0
2024,202401,1,720000,43.0
2024,202401,1,400000,64.0
2024,202401,1,86000,45.0
2024,202401,1,700000,83.0
2024,202401,1,250000,110.0
2024,202401,1,1000000,61.0
2024,202401,1,180000,43.0
2024,202401,1,80000,11.0
2024,202401,1,325000,68.0
2024,202401,1,200000,46.0
2024,202401,1,900000,161.0
2024,202401,1,150000,59.0
2024,202401,1,285000,77.0
2024,202401,1,700000,14.0
2024,202401,1,600000,44.0
2024,202401,1,200000,47.0
2024,202401,1,40000,102.0
2024,202401,1,425000,55.0
2024,202401,1,160000,84.0
2024,202401,1,250000,69.0
2024,202401,1,500000,69.0
2024,202401,1,490000,70.0
2024,202401,1,1300000,6.0
2024,202401,1,390000,97.0
2024,202401,1,390000,64.0
2024,202401,1,800000,28.0
2024,202401,1,300000,22.0
2024,202401,1,540000,108.0
2024,202401,1,150000,104.0
2024,202401,1,300000,12.0
2024,202401,1,200000,291.0
2024,202401,1,300000,163.0
2024,202401,1,150000,55.0
2024,202401,1,358000,18.0
2024,202401,1,1500000,76.0
2024,202401,1,100000,187.0
2024,202401,1,300000,43.0
2024,202401,1,350000,162.0
2024,202401,1,9000,38.0
2024,202401,1,450000,64.0
2024,202401,1,450000,96.0
2024,202401,1,360000,59.0
2024,202401,1,650000,14.0
2024,202401,1,389000,179.0
2024,202401,1,240000,39.0
2024,202401,1,400000,86.0
2024,202401,1,340000,88.0
2024,202401,1,500000,23.0
2024,202401,1,300000,168.0
2024,202401,1,400000,48.0
2024,202401,1,190000,126.0
2024,202401,1,1100000,35.0
2024,202401,1,500000,56.0
2024,202401,1,310000,69.0
2024,202401,1,253000,45.0
2024,202401,1,20000,10.0
2024,202401,1,90000,114.0
2024,202401,1,250000,35.0
2024,202401,1,150000,77.0
2024,202401,1,450000,21.0
2024,202401,1,210000,25.0
2024,202401,1,625000,20.0
2024,202401,1,450000,54.0
2024,202401,1,400000,69.0
2024,202401,1,700000,120.0
2024,202401,1,4000,53.0
2024,202401,1,220000,115.0
2024,202401,1,350000,280.0
2024,202401,1,90000,562.0
2024,202401,1,350000,389.0
2024,202401,1,300000,152.0
2024,202401,1,125000,33.0
2024,202401,1,251000,16.0
2024,202401,1,267000,204.0
2024,202401,1,500000,46.0
2024,202401,1,450000,28.0
2024,202401,1,1000000,163.0
2024,202401,1,550000,74.0
2024,202401,1,80000,25.0
2024,202401,1,4000000,52.0
2024,202401,1,600000,247.0
2024,202401,1,350000,253.0
2024,202401,1,400000,28.0
2024,202401,1,941000,188.0
2024,202401,1,1800000,104.0
2024,202401,1,400000,109.0
2024,202401,1,10000,49.0
2024,202401,1,100000,92.0
2024,202401,1,500000,89.0
2024,202401,1,230000,425.0
2024,202401,1,371000,286.0
2024,202401,1,1000000,45.0
2024,202401,1,1000000,79.0
2024,202401,1,1000000,91.0
2024,202401,1,83000,163.0
2024,202401,1,235000,51.0
2024,202401,1,750000,50.0
2024,202401,1,550000,67.0
2024,202401,1,150000,25.0
2024,202401,1,300000,229.0
2024,202401,1,190000,121.0
2024,202401,1,250000,9.0
2024,202401,1,350000,258.0
2024,202401,1,400000,50.0
2024,202401,1,300000,96.0
2024,202401,1,1000000,64.0
2024,202401,1,450000,85.0
2024,202401,1,708000,81.0
2024,202401,1,800000,201.0
2024,202401,1,700000,114.0
2024,202401,1,350000,25.0
2024,202401,1,400000,34.0
2024,202401,1,700000,179.0
2024,202401,1,360000,98.0
2024,202401,1,250000,56.0
2024,202401,1,650000,76.0
2024,202401,1,775000,79.0
2024,202401,1,850000,54.0
2024,202401,1,3000000,250.0
2024,202401,1,180000,163.0
2024,202401,1,480000,89.0
2024,202401,1,270000,96.0
2024,202401,1,250000,153.0
2024,202401,1,300000,98.0
2024,202401,1,135000,33.0
2024,202401,1,17000,61.0
2024,202401,1,800000,23.0
2024,202401,1,450000,102.0
2024,202401,1,900000,206.0
2024,202401,1,200000,455.0
2024,202401,1,300000,71.0
2024,202401,1,350000,158.0
2024,202401,1,400000,61.0
2024,202401,1,650000,17.0
2024,202401,1,3500000,66.0
2024,202401,1,350000,51.0
2024,202401,1,200000,17.0
2024,202401,1,325000,46.0
2024,202401,1,400000,194.0
2024,202401,1,450000,96.0
2024,202401,1,350000,334.0
2024,202401,1,50000,39.0
2024,202401,1,80000,56.0
2024,202401,1,40000,83.0
2024,202401,1,2300,89.0
2024,202401,1,125000,169.0
2024,202401,1,275000,113.0
2024,202401,1,650000,31.0
2024,202401,1,40000,60.0
2024,202401,1,700000,146.0
2024,202401,1,320000,71.0
2024,202401,1,6000,331.0
2024,202401,1,350000,48.0
2024,202401,1,95000,100.0
2024,202401,1,850000,66.0
2024,202401,1,135000,36.0
2024,202401,1,70000,109.0
2024,202401,1,400000,49.0
2024,202401,1,250000,44.0
2024,202401,1,700000,202.0
2024,202401,1,65000,7.0
2024,202401,1,400000,46.0
2024,202401,1,700000,23.0
2024,202401,1,70000,268.0
2024,202401,1,60000,61.0
2024,202401,1,240000,18.0
2024,202401,1,265000,97.0
2024,202401,1,250000,174.0
2024,202401,1,80000,25.0
2024,202401,1,900000,93.0
2024,202401,1,125000,27.0
2024,202401,1,160000,115.0
2024,202401,1,1000000,79.0
2024,202401,1,475000,94.0
2024,202401,1,200000,25.0
2024,202401,1,300000,50.0
2024,202401,1,200000,87.0
2024,202401,1,317000,50.0
2024,202401,1,700000,85.0
2024,202401,1,550000,112.0
2024,202401,1,1700,123.0
2024,202401,1,700000,54.0
2024,202401,1,2000000,54.0
2024,202401,1,300000,41.0
2024,202401,1,250000,7.0
2024,202401,1,2000000,55.0
2024,202401,1,340000,44.0
2024,202401,1,1100000,104.0
2024,202401,1,250000,65.0
2024,202401,1,75000,62.0
2024,202401,1,500000,72.0
2024,202401,1,700000,161.0
2024,202401,1,310000,40.0
2024,202401,1,323000,26.0
2024,202401,1,150000,24.0
2024,202401,1,425000,47.0
2024,202401,1,160000,44.0
2024,202401,1,300000,43.0
2024,202401,1,250000,171.0
2024,202401,1,1000000,90.0
2024,202401,1,200000,67.0
2024,202401,1,300000,156.0
2024,202401,1,400000,158.0
2024,202401,1,45000,17.0
2024,202401,1,504000,148.0
2024,202401,1,800000,65.0
2024,202401,1,280000,104.0
2024,202401,1,141000,78.0
2024,202401,1,650000,43.0
2024,202401,1,22500,65.0
2024,202401,1,475000,45.0
2024,202401,1,325000,17.0
2024,202401,1,410000,79.0
2024,202401,1,375000,27.0
2024,202401,1,450000,80.0
2024,202401,1,60000,110.0
2024,202401,1,485000,39.0
2024,202401,1,27500,96.0
2024,202401,1,800000,21.0
2024,202401,1,400000,55.0
2024,202401,1,140000,64.0
2024,202401,1,280000,53.0
2024,202401,1,200000,63.0
2024,202401,1,640000,37.0
2024,202401,1,400000,56.0
2024,202401,1,90000,54.0
2024,202401,1,157000,33.0
2024,202401,1,430000,107.0
2024,202401,1,450000,72.0
2024,202401,1,325000,40.0
2024,202401,1,30000,151.0
2024,202401,1,300000,43.0
2024,202401,1,180000,20.0
2024,202401,1,180000,20.0
2024,202401,1,750000,55.0
2024,202401,1,200000,47.0
2024,202401,1,585000,104.0
2024,202401,1,700000,66.0
2024,202401,1,400000,60.0
2024,202401,1,150000,133.0
2024,202401,1,425000,65.0
2024,202401,1,450000,178.0
2024,202401,1,1000000,307.0
2024,202401,1,450000,90.0
2024,202401,1,575000,69.0
2024,202401,1,275000,57.0
2024,202401,1,250000,101.0
2024,202401,1,160000,99.0
2024,202401,1,400000,107.0
2024,202401,1,620000,66.0
2024,202401,1,250000,180.0
2024,202401,1,500000,40.0
2024,202401,1,375000,54.0
2024,202401,1,1600,22.0
2024,202401,1,700000,57.0
2024,202401,1,165000,71.0
2024,202401,1,550000,56.0
2024,202401,1,350000,73.0
2024,202401,1,900000,65.0
2024,202401,1,410000,118.0
2024,202401,1,1900000,87.0
2024,202401,1,210000,96.0
2024,202401,1,775000,47.0
2024,202401,1,450000,13.0
2024,202401,1,75000,88.0
2024,202401,1,320000,163.0
2024,202401,1,220000,43.0
2024,202401,1,140000,32.0
2024,202401,1,400000,77.0
2024,202401,1,500000,73.0
2024,202401,1,150000,114.0
2024,202401,1,225000,50.0
2024,202401,1,250000,42.0
2024,202401,1,25000,94.0
2024,202401,1,1500000,24.0
2024,202401,1,900000,13.0
2024,202401,1,2400000,418.0
2024,202401,1,600000,124.0
2024,202401,1,1900,149.0
2024,202401,1,600000,75.0
2024,202401,1,116000,144.0
2024,202401,1,585000,52.0
2024,202401,1,160000,82.0
2024,202401,1,600000,129.0
2024,202401,1,320000,74.0
2024,202401,1,137000,101.0
2024,202401,1,100000,72.0
2024,202401,1,225000,30.0
2024,202401,1,470000,250.0
2024,202401,1,375000,51.0
2024,202401,1,600000,128.0
2024,202401,1,800000,126.0
2024,202401,1,50000,23.0
2024,202401,1,825000,38.0
2024,202401,1,100000,10.0
2024,202401,1,345000,77.0
2024,202401,1,1200000,42.0
2024,202401,1,300000,110.0
2024,202401,1,120000,56.0
2024,202401,1,206000,89.0
2024,202401,1,600000,472.0
2024,202401,1,500000,113.0
2024,202401,1,350000,122.0
2024,202401,1,1000000,116.0
2024,202401,1,350000,48.0
2024,202401,1,130000,40.0
2024,202401,1,230000,51.0
2024,202401,1,1320000,62.0
2024,202401,1,450000,181.0
2024,202401,1,150000,16.0
2024,202401,1,150000,41.0
2024,202401,1,482000,125.0
2024,202401,1,49700,28.0
2024,202401,1,120000,25.0
2024,202401,1,725000,47.0
2024,202401,1,240000,28.0
2024,202401,1,75000,156.0
2024,202401,1,110000,124.0
2024,202401,1,170000,62.0
2024,202401,1,15000,58.0
2024,202401,1,268000,106.0
2024,202401,1,150000,40.0
2024,202401,1,350000,46.0
2024,202401,1,684000,67.0
2024,202401,1,550000,82.0
2024,202401,1,300000,98.0
2024,202401,1,950000,76.0
2024,202401,1,275000,165.0
2024,202401,1,70000,139.0
2024,202401,1,250000,36.0
2024,202401,1,1300000,165.0
2024,202401,1,40000,56.0
2024,202401,1,325000,78.0
2024,202401,1,650000,193.0
2024,202401,1,800000,37.0
2024,202401,1,600000,171.0
2024,202401,1,360000,57.0
2024,202401,1,250000,12.0
2024,202401,1,600000,70.0
2024,202401,1,50000,13.0
2024,202401,1,350000,16.0
2024,202401,1,700000,93.0
2024,202401,1,70000,93.0
2024,202401,1,1200000,117.0
2024,202401,1,150000,65.0
2024,202401,1,350000,43.0
2024,202401,1,310000,22.0
2024,202401,1,400000,65.0
2024,202401,1,360000,37.0
2024,202401,1,570000,79.0
2024,202401,1,800000,26.0
2024,202401,1,650000,334.0
2024,202401,1,520000,30.0
2024,202401,1,195000,77.0
2024,202401,1,425000,30.0
2024,202401,1,135000,84.0
2024,202401,1,400000,26.0
2024,202401,1,325000,171.0
2024,202401,1,300000,11.0
2024,202401,1,510000,80.0
2024,202401,1,375000,56.0
2024,202401,1,400000,100.0
2024,202401,1,1000,103.0
2024,202401,1,350000,150.0
2024,202401,1,140000,79.0
2024,202401,1,50000,30.0
2024,202401,1,242000,29.0
2024,202401,1,350000,240.0
2024,202401,1,250000,113.0
2024,202401,1,275000,47.0
2024,202401,1,140000,83.0
2024,202401,1,500000,62.0
2024,202401,1,500000,59.0
2024,202401,1,400000,126.0
2024,202401,1,225000,282.0
2024,202401,1,355000,314.0
2024,202401,1,300000,239.0
2024,202401,1,900000,38.0
2024,202401,1,250000,37.0
2024,202401,1,344000,49.0
2024,202401,1,600000,238.0
2024,202401,1,695000,47.0
2024,202401,1,95000,10.0
2024,202401,1,120000,433.0
2024,202401,1,365000,130.0
2024,202401,1,480000,222.0
2024,202401,1,300000,20.0
2024,202401,1,850000,47.0
2024,202401,1,175000,65.0
2024,202401,1,210000,38.0
2024,202401,1,300000,32.0
2024,202401,1,500000,20.0
2024,202401,1,378000,56.0
2024,202401,1,450000,68.0
2024,202401,1,260000,58.0
2024,202401,1,285000,30.0
2024,202401,1,450000,85.0
2024,202401,1,90000,70.0
2024,202401,1,500000,98.0
2024,202401,1,270000,34.0
2024,202401,1,550000,202.0
2024,202401,1,340000,194.0
2024,202401,1,150000,56.0
2024,202401,1,150000,57.0
2024,202401,1,300000,104.0
2024,202401,1,800000,176.0
2024,202401,1,100000,45.0
2024,202401,1,175000,246.0
2024,202401,1,750000,149.0
2024,202401,1,550000,68.0
2024,202401,1,100000,134.0
2024,202401,1,375000,38.0
2024,202401,1,250000,51.0
2024,202401,1,280000,74.0
2024,202401,1,556000,106.0
2024,202401,1,300000,37.0
2024,202401,1,400000,75.0
2024,202401,1,500000,105.0
2024,202401,1,1350000,43.0
2024,202401,1,200000,13.0
2024,202401,1,160000,28.0
2024,202401,1,1000000,14.0
2024,202401,1,110000,39.0
2024,202401,1,800000,58.0
2024,202401,1,500000,196.0
2024,202401,1,1000000,379.0
2024,202401,1,350000,48.0
2024,202401,1,540000,82.0
2024,202401,1,800000,71.0
2024,202401,1,200000,105.0
2024,202401,1,700000,68.0
2024,202401,1,200000,33.0
2024,202401,1,400000,70.0
2024,202401,1,325000,87.0
2024,202401,1,365000,197.0
2024,202401,1,400000,94.0
2024,202401,1,425000,135.0
2024,202401,1,525000,71.0
2024,202401,1,1000000,56.0
2024,202401,1,280000,36.0
2024,202401,1,500000,31.0
2024,202401,1,1500000,135.0
2024,202401,1,168000,56.0
2024,202401,1,450000,92.0
2024,202401,1,300000,96.0
2024,202401,1,120000,111.0
2024,202401,1,636000,88.0
2024,202401,1,2500000,32.0
2024,202401,1,500000,114.0
2024,202401,1,175000,44.0
2024,202401,1,142000,50.0
2024,202401,1,825000,64.0
2024,202401,1,75000,204.0
2024,202401,1,435000,68.0
2024,202401,1,450000,49.0
2024,202401,1,650000,92.0
2024,202401,1,200000,30.0
2024,202401,1,125000,218.0
2024,202401,1,325000,101.0
2024,202401,1,20000,64.0
2024,202401,1,450000,93.0
2024,202401,1,146000,187.0
2024,202401,1,550000,57.0
2024,202401,1,460000,52.0
2024,202401,1,190000,87.0
2024,202401,1,270000,37.0
2024,202401,1,700000,102.0
2024,202401,1,600000,94.0
2024,202401,1,380000,48.0
2024,202401,1,340000,168.0
2024,202401,1,525000,40.0
2024,202401,1,300000,60.0
2024,202401,1,50000,60.0
2024,202401,1,80000,7.0
2024,202401,1,300000,61.0
2024,202401,1,2000,38.0
2024,202401,1,800000,28.0
2024,202401,1,335000,105.0
2024,202401,1,450000,80.0
2024,202401,1,400000,27.0
2024,202401,1,100000,38.0
2024,202401,1,200000,41.0
2024,202401,1,600000,126.0
2024,202401,1,250000,174.0
2024,202401,1,200000,48.0
2024,202401,1,999000,42.0
2024,202401,1,140000,78.0
2024,202401,1,429000,96.0
2024,202401,1,1500000,54.0
2024,202401,1,85000,65.0
2024,202401,1,280000,194.0
2024,202401,1,150000,63.0
2024,202401,1,400000,135.0
2024,202401,1,1500000,62.0
2024,202401,1,500000,90.0
2024,202401,1,200000,54.0
2024,202401,1,300000,105.0
2024,202401,1,1200,38.0
2024,202401,1,800000,86.0
2024,202401,1,440000,69.0
2024,202401,1,1200000,113.0
2024,202401,1,300000,53.0
2024,202401,1,600000,59.0
